COD_PROVINCIA,PROVINCIA,COD_POSTAL,NOMBRE_MUNICIPIO,median_rent_eur,p25_rent_eur,p75_rent_eur,iqr_rent_eur,rental_homes,dwelling_types,year,lon,lat
07,"Balears, Illes",07055,Santa Margalida,628.8491978609626,498.3048128342246,801.5336898395722,303.22887700534756,935,2,2024,3.164262640519828,39.72760633750005
43,Tarragona,43043,"Catllar, El",628.741935483871,531.3870967741935,841.0645161290323,309.6774193548388,93,2,2024,1.3120058128129526,41.18057474600005
03,Alicante,03018,Altea,628.6474820143885,499.5483042137718,830.4141829393628,330.865878725591,1946,2,2024,-0.04992612096031178,38.623373058000055
08,Barcelona,08007,Arenys de Munt,628.2245827010622,509.4081942336874,777.8194233687406,268.41122913505313,659,2,2024,2.52694819434727,41.61201313650005
11,Cádiz,11033,San Roque,628.0,452.67329192546583,1149.096894409938,696.4236024844721,805,2,2024,-5.348230824401029,36.25867824100004
48,Bizkaia,48092,Bedia,628.0,550.0,766.0,216.0,16,1,2024,-2.8164388972421963,43.19803327750006
08,Barcelona,08210,Sant Feliu de Codines,627.3601462522852,489.1864716636197,750.5228519195613,261.33638025594155,547,2,2024,2.1615909526671295,41.69671165200006
43,Tarragona,43037,Calafell,627.15,512.0,737.95,225.95000000000005,2740,2,2024,1.5858664628166834,41.20605134900006
20,Gipuzkoa,20055,Arrasate / Mondragón,627.0,552.0,722.0,170.0,971,1,2024,-2.4999270867966135,43.068373749000045
11,Cádiz,11035,Tarifa,626.6384778012686,494.13953488372096,806.4735729386892,312.3340380549683,473,2,2024,-5.7198710755423825,36.130497999000056
17,Girona,17166,Sant Jordi Desvalls,626.4375,475.3541666666667,788.5208333333334,313.1666666666667,48,2,2024,2.9528865217558167,42.07695049900005
17,Girona,17056,Cornellà del Terri,625.2121212121212,510.72727272727275,793.030303030303,282.30303030303025,99,2,2024,2.820533258768922,42.08707815200003
19,Guadalajara,19024,Alovera,625.1226818830243,537.4607703281027,718.4835948644793,181.02282453637656,701,2,2024,-3.247114428564572,40.58949399900004
08,Barcelona,08179,Rellinars,625.0,441.0,850.0,409.0,18,1,2024,1.9204951736961846,41.640971216000054
17,Girona,17078,Ger,625.0,468.0,1200.0,732.0,20,1,2024,1.8308855671426287,42.43791235900005
47,Valladolid,47161,Simancas,623.9230769230769,461.9230769230769,791.1538461538462,329.2307692307693,156,2,2024,-4.828698136308408,41.589847539500056
03,Alicante,03011,"Alfàs del Pi, l'",623.7031125299281,500.0,812.8132482043096,312.8132482043096,1253,2,2024,-0.09029469952652444,38.574122218500065
03,Alicante,03128,Teulada,623.4874759152216,467.72639691714835,864.5009633911368,396.77456647398844,519,2,2024,0.11508464200885185,38.71178893200005
08,Barcelona,08161,Piera,623.4455958549223,500.0,734.6761658031088,234.6761658031088,772,2,2024,1.7519072106365225,41.51385268800004
20,Gipuzkoa,20028,Zizurkil,623.3712121212121,550.4924242424242,727.1212121212121,176.62878787878788,132,2,2024,-2.0844530730562605,43.214167472500066
17,Girona,17029,Boadella i les Escaules,623.0,510.0,700.0,190.0,12,1,2024,2.868460068029994,42.32747353600004
17,Girona,17226,Vilamalla,622.6666666666666,441.6296296296296,694.4814814814815,252.8518518518519,27,2,2024,2.970388377456138,42.22063299900003
19,Guadalajara,19058,Cabanillas del Campo,622.3224043715848,510.3825136612022,722.24043715847,211.85792349726773,366,2,2024,-3.244493074293014,40.63040243800006
17,Girona,17221,Vilafant,621.8299319727892,524.9591836734694,777.3877551020408,252.42857142857144,147,2,2024,2.9449801872139965,42.25286174900006
28,Madrid,28150,Torrejón de Velasco,621.7297297297297,504.2567567567568,747.2972972972973,243.04054054054052,148,2,2024,-3.748565207261914,40.17040368050007
39,Cantabria,39020,Castro-Urdiales,621.1034482758621,524.3915229885057,727.2931034482758,202.90158045977012,1392,2,2024,-3.2158178101804284,43.34968635600006
25,Lleida,25243,Vielha e Mijaran,621.1020408163265,509.59183673469386,742.1612244897959,232.56938775510207,490,2,2024,0.775796598995786,42.71039436300006
07,"Balears, Illes",07901,Ariany,621.0,450.0,800.0,350.0,38,1,2024,3.152816122712144,39.66509850850005
39,Cantabria,39073,Santa Cruz de Bezana,620.3560126582279,510.51107594936707,743.4319620253165,232.9208860759494,632,2,2024,-3.9070100792325517,43.441876499000074
35,"Palmas, Las",35021,Santa Brígida,619.6281407035176,450.0,859.9195979899497,409.9195979899497,597,2,2024,-15.491391574455509,28.03111373750005
46,Valencia/Valéncia,46171,Moncada,619.0060606060606,494.4848484848485,768.2363636363636,273.75151515151515,1155,2,2024,-0.3986204845576482,39.56617381950005
28,Madrid,28178,Villanueva de Perales,618.88,504.0,744.2,240.20000000000005,50,2,2024,-4.097252404692288,40.36668895550005
48,Bizkaia,48071,Muskiz,618.6917293233083,551.5037593984962,679.0902255639098,127.58646616541364,133,2,2024,-3.1282432022097106,43.32544065300007
21,Huelva,21002,Aljaraque,618.2215743440233,484.11078717201167,742.1078717201166,257.9970845481049,343,2,2024,-7.025821960415154,37.28561450050006
08,Barcelona,08091,Gelida,618.0054054054054,457.35135135135135,761.4702702702702,304.1189189189189,555,2,2024,1.8615966399046078,41.43268764800007
48,Bizkaia,48025,Zeberio,618.0,519.0,683.0,164.0,11,1,2024,-2.8571532396646653,43.151518991000046
20,Gipuzkoa,20042,Ibarra,618.0,552.0,686.0,134.0,173,1,2024,-2.053268793880831,43.14326575700005
41,Sevilla,41047,Gines,617.9029126213592,513.1165048543689,767.4757281553398,254.35922330097083,309,2,2024,-6.075529100832294,37.38725749900004
17,Girona,17110,Mont-ras,617.0,350.0,879.0,529.0,19,1,2024,3.1491309208707143,41.890922749000055
03,Alicante,03014,Alicante/Alacant,616.8614810083043,481.5119158763697,803.5606112721733,322.04869539580363,20351,2,2024,-0.5301318633678902,38.37117718850004
07,"Balears, Illes",07014,Capdepera,616.4295874822191,498.6856330014225,833.4907539118066,334.80512091038406,703,2,2024,3.419430863142804,39.69303117900003
07,"Balears, Illes",07038,Montuïri,615.6424581005587,460.6145251396648,815.6424581005587,355.02793296089385,179,2,2024,3.0036995017220045,39.56120849100006
11,Cádiz,11022,"Línea de la Concepción, La",614.9642596644785,499.18234865062,759.8045222465354,260.6221735959154,1371,2,2024,-5.342798480129018,36.20647891850004
35,"Palmas, Las",35024,Teguise,614.3152064451158,487.361530715005,832.8801611278952,345.5186304128902,993,2,2024,-13.551836709507693,29.059050541000033
20,Gipuzkoa,20076,Ordizia,614.3123209169055,554.3065902578796,687.4985673352436,133.19197707736396,698,2,2024,-2.177994302990383,43.05750424900003
08,Barcelona,08305,Vilafranca del Penedès,613.54475781729,498.72378908645004,725.1943592887799,226.47057020232984,3262,2,2024,1.7032976767421193,41.34747799500005
08,Barcelona,08136,Montornès del Vallès,613.1716738197425,488.137339055794,752.0901287553648,263.95278969957087,932,2,2024,2.265495536601013,41.54517411450007
28,Madrid,28116,Pozuelo del Rey,613.1578947368421,467.7368421052632,753.2105263157895,285.4736842105263,76,2,2024,-3.3137089950910923,40.36436474900006
03,Alicante,03119,Sant Joan d'Alacant,612.6886993603412,505.1229566453447,732.4811656005686,227.35820895522392,1407,2,2024,-0.42601741873188914,38.40969723850003
28,Madrid,28137,"Santos de la Humosa, Los",612.49,469.0,726.59,257.59000000000003,100,2,2024,-3.2506860402900672,40.51214569100003
17,Girona,17093,Llers,612.0,545.0,714.0,169.0,38,1,2024,2.918611018467216,42.297927015000056
29,Málaga,29099,Viñuela,612.0,306.0,925.0,619.0,28,1,2024,-4.1663266651270074,36.868309573500056
11,Cádiz,11016,Chipiona,611.9128630705394,418.78008298755185,1097.1701244813278,678.3900414937759,482,2,2024,-6.406950095970558,36.726773972000046
07,"Balears, Illes",07049,Sant Joan,611.5384615384615,465.9230769230769,812.3076923076923,346.38461538461536,130,2,2024,3.0477125586489215,39.58584035450005
28,Madrid,28175,Villamantilla,611.3854166666666,463.9791666666667,742.6875,278.7083333333333,96,2,2024,-4.145350158862151,40.34337653950007
08,Barcelona,08240,Sant Sadurní d'Anoia,610.5477855477856,500.3706293706294,732.011655011655,231.64102564102558,858,2,2024,1.7916972973042375,41.43860375950004
17,Girona,17169,Sant Julià de Ramis,610.2824427480916,408.2442748091603,769.6641221374045,361.41984732824426,131,2,2024,2.8563675542903226,42.04963023900007
46,Valencia/Valéncia,46202,"Pobla de Vallbona, la",609.79203539823,481.12831858407077,792.3672566371681,311.23893805309734,1130,2,2024,-0.5409721301356709,39.60934424900006
46,Valencia/Valéncia,46204,Puig,609.7716535433071,473.7834645669291,765.6929133858267,291.9094488188976,508,2,2024,-0.31391551100308507,39.59944549900007
20,Gipuzkoa,20075,Villabona,609.7119113573407,550.0914127423823,703.7811634349031,153.68975069252076,361,2,2024,-2.0320535155621453,43.178848249000055
29,Málaga,29038,Cártama,609.5543278084715,500.0,766.0128913443831,266.0128913443831,543,2,2024,-4.621423084530847,36.744931234000035
08,Barcelona,08097,Gualba,609.0093457943925,431.3551401869159,810.0467289719626,378.6915887850467,107,2,2024,2.5006607203944133,41.74176772750005
17,Girona,17121,Palau-sator,609.0,488.0,923.0,435.0,17,1,2024,3.1214360052303047,41.98110081200005
20,Gipuzkoa,20034,Eskoriatza,608.3583815028902,524.6011560693642,667.7225433526012,143.12138728323703,173,2,2024,-2.549255445210183,43.00119370900006
25,Lleida,25140,Montferrer i Castellbò,608.2857142857143,453.57142857142856,786.0,332.42857142857144,35,2,2024,1.3373525593130005,42.39784669700006
19,Guadalajara,19130,Guadalajara,608.0230496453901,502.6743498817967,716.0460992907801,213.37174940898348,6768,2,2024,-3.2723673116416805,40.710837882500044
07,"Balears, Illes",07006,Artà,607.9128440366973,415.41743119266056,914.5642201834862,499.14678899082566,436,2,2024,3.3101987299245375,39.71119353000003
17,Girona,17049,Celrà,607.3455882352941,492.3529411764706,712.0661764705883,219.71323529411768,408,2,2024,2.874174742744463,42.01602190950004
07,"Balears, Illes",07051,Sant Llorenç des Cardassar,607.1901840490798,479.55828220858893,961.7239263803681,482.16564417177915,489,2,2024,3.294773969797328,39.62232320450005
31,Navarra,31258,Villava/Atarrabia,606.0,531.0,685.0,154.0,374,1,2024,-1.6098576895513905,42.83272349900005
25,Lleida,25051,Bellver de Cerdanya,605.775956284153,444.60109289617486,738.5245901639345,293.9234972677596,183,2,2024,1.7806400822917499,42.38024750500006
48,Bizkaia,48096,Zalla,605.0555555555555,547.1666666666666,694.4444444444445,147.27777777777783,216,2,2024,-3.1428575055354355,43.20765203350004
17,Girona,17213,Vidreres,603.5411471321696,482.2219451371571,750.8478802992519,268.6259351620948,401,2,2024,2.8102045268849603,41.77674326150006
08,Barcelona,08247,Santa Eulàlia de Riuprimer,603.0373831775701,435.98130841121497,711.018691588785,275.03738317757006,107,2,2024,2.170671003278415,41.91237315650005
03,Alicante,03901,"Poblets, els",603.0,500.0,798.0,298.0,96,1,2024,0.018281665074787096,38.85361613850006
20,Gipuzkoa,20027,Zestoa,602.6540540540541,496.9351351351351,654.972972972973,158.0378378378379,185,2,2024,-2.247388830864776,43.24232317800005
20,Gipuzkoa,20030,Eibar,602.4747663551402,532.9644859813084,654.8186915887851,121.85420560747673,1605,2,2024,-2.461880577969939,43.19640913900005
38,Santa Cruz de Tenerife,38011,Candelaria,602.2572931611669,495.4854136776662,724.5729316116691,229.0875179340029,2091,2,2024,-16.395685744771384,28.370630988000073
01,Araba/Álava,01046,Erriberagoitia/Ribera Alta,602.0,500.0,827.0,327.0,11,1,2024,-2.9133570558473747,42.80377134150007
48,Bizkaia,48097,Zaratamo,602.0,589.0,662.0,73.0,29,1,2024,-2.8669349274208016,43.208624173500056
48,Bizkaia,48065,Ugao-Miraballes,602.0,554.0,675.0,121.0,125,1,2024,-2.9013215156824894,43.17919746600006
48,Bizkaia,48055,Lemoa,602.0,532.0,680.0,148.0,127,1,2024,-2.771419133757159,43.20781138050006
46,Valencia/Valéncia,46205,Puçol,601.5768169273229,465.26402943882243,846.1711131554738,380.90708371665136,1087,2,2024,-0.3053591565039264,39.61850724900006
20,Gipuzkoa,20049,Lazkao,601.0,526.0,652.0,126.0,289,1,2024,-2.1736809240455885,43.02456122400005
46,Valencia/Valéncia,46199,"Pobla de Farnals, la",600.7308781869689,468.43767705382436,756.456090651558,288.0184135977337,706,2,2024,-0.31443001671987847,39.57310253250006
24,León,24175,Valdefresno,600.0,328.0,700.0,372.0,25,1,2024,-5.4733226459037,42.62077308600004
39,Cantabria,39099,Villaescusa,600.0,400.0,850.0,450.0,35,1,2024,-3.8641512037671033,43.36415107900007
08,Barcelona,08062,Castellnou de Bages,600.0,480.0,836.0,356.0,17,1,2024,1.8177351194989213,41.83606450050004
17,Girona,17228,Vilanant,600.0,440.0,759.0,319.0,28,1,2024,2.8781537455930177,42.25370035350005
17,Girona,17057,Corçà,600.0,500.0,700.0,200.0,62,1,2024,3.0137019195339176,41.994110249000045
18,Granada,18111,Jun,600.0,449.0,700.0,251.0,46,1,2024,-3.5870550566643016,37.21717649900006
41,Sevilla,41028,Castilleja de Guzmán,600.0,500.0,712.0,212.0,41,1,2024,-6.053757914065791,37.40642968650005
28,Madrid,28158,Valdemanco,600.0,406.0,900.0,494.0,39,1,2024,-3.66328951040629,40.86316549900005
48,Bizkaia,48001,Abadiño,600.0,546.0,670.0,124.0,171,1,2024,-2.624449689535634,43.12162224900007
48,Bizkaia,48056,Lemoiz,600.0,536.0,652.0,116.0,21,1,2024,-2.9000945534753306,43.40945710150007
46,Valencia/Valéncia,46182,Olocau,600.0,475.0,816.0,341.0,63,1,2024,-0.5290046285132112,39.68280574900004
03,Alicante,03004,Aigües,600.0,403.0,813.0,410.0,37,1,2024,-0.363273419522048,38.50540131950004
17,Girona,17094,Llívia,599.8926174496644,494.28859060402687,756.2080536912752,261.9194630872483,149,2,2024,1.9740447212129208,42.47173423350006
28,Madrid,28164,Valdetorres de Jarama,599.5934959349594,488.2317073170732,743.7317073170732,255.5,246,2,2024,-3.508722270586887,40.69567253750006
08,Barcelona,08222,Sant Llorenç d'Hortons,599.179104477612,469.34328358208955,758.6119402985074,289.26865671641787,134,2,2024,1.8340638249040802,41.470315999000036
29,Málaga,29075,Nerja,599.0777917189461,482.3500627352572,757.5332496863238,275.18318695106655,797,2,2024,-3.821473606710062,36.793069186000054
20,Gipuzkoa,20043,Idiazabal,599.0,524.0,638.0,114.0,68,1,2024,-2.225285920959465,42.99158953750003
20,Gipuzkoa,20018,Azpeitia,598.5873261205564,524.1962905718701,656.2658423493045,132.0695517774344,647,2,2024,-2.256476062340445,43.16505297450007
48,Bizkaia,48002,Abanto y Ciérvana-Abanto Zierbena,598.3566878980891,540.3630573248407,662.1210191082803,121.75796178343955,157,2,2024,-3.0889306859339474,43.31169186000005
17,Girona,17034,Calonge,598.1997533908755,462.70160295930947,730.9839704069051,268.2823674475956,811,2,2024,3.0657273176545825,41.86409911300004
31,Navarra,31109,Galar,598.0,424.0,667.0,243.0,31,1,2024,-1.6744126057513022,42.745869504500064
31,Navarra,31060,Burlada/Burlata,598.0,499.0,684.0,185.0,791,1,2024,-1.6168160239691494,42.824819704500044
07,"Balears, Illes",07041,Petra,598.0,400.0,881.0,481.0,114,1,2024,3.1530011860654676,39.63785030550005
17,Girona,17137,Porqueres,597.0365853658536,483.7439024390244,692.5121951219512,208.7682926829268,164,2,2024,2.724358965950212,42.12193586500004
08,Barcelona,08275,Tavèrnoles,597.0,299.0,799.0,500.0,12,1,2024,2.3364184347780874,41.95818684900004
38,Santa Cruz de Tenerife,38038,Santa Cruz de Tenerife,596.9219108865411,465.95927116827437,754.772469759608,288.8131985913337,13062,2,2024,-16.233631897574398,28.500461926500066
35,"Palmas, Las",35028,Tías,596.6360856269113,480.9480122324159,765.4434250764526,284.4954128440367,1308,2,2024,-13.6663942339358,28.97382686100005
08,Barcelona,08035,Calella,596.4583579444773,476.5180153573538,718.375664500886,241.85764914353223,1693,2,2024,2.649187021947535,41.62062958450005
39,Cantabria,39075,Santander,596.3963998763907,489.7393386897404,724.2318448702101,234.49250618046972,12944,2,2024,-3.8246460187316256,43.46515745150003
28,Madrid,28067,Guadalix de la Sierra,596.3783783783783,460.7837837837838,790.5945945945946,329.8108108108108,407,2,2024,-3.6869177837084885,40.76133774650006
17,Girona,17218,Vilademuls,596.0,383.0,800.0,417.0,48,1,2024,2.8724918726629785,42.13191494050005
17,Girona,17088,Lladó,596.0,450.0,704.0,254.0,23,1,2024,2.8135181194206953,42.25116736250007
20,Gipuzkoa,20038,Gabiria,596.0,364.0,815.0,451.0,10,1,2024,-2.292752417087625,43.052134557000045
20,Gipuzkoa,20074,Bergara,595.0930232558139,501.0,657.2713178294574,156.27131782945742,516,2,2024,-2.4271521844041883,43.125817292500045
17,Girona,17118,Palamós,594.7585227272727,490.7400568181818,711.4161931818181,220.67613636363632,1408,2,2024,3.1409726353357392,41.86560635500004
48,Bizkaia,48083,Ortuella,594.5253164556962,543.3037974683544,673.0,129.69620253164555,158,2,2024,-3.058563455534644,43.299753499000076
41,Sevilla,41016,Bollullos de la Mitación,594.0944881889764,492.26377952755905,788.1889763779527,295.92519685039366,254,2,2024,-6.158378732082113,37.316806835500046
17,Girona,17193,Sils,594.0191693290735,496.5495207667732,698.0862619808307,201.53674121405754,313,2,2024,2.7453080834440713,41.83059818150005
07,"Balears, Illes",07065,Vilafranca de Bonany,593.6551724137931,435.86206896551727,789.096551724138,353.2344827586207,145,2,2024,3.115872020458086,39.55991211950004
35,"Palmas, Las",35016,"Palmas de Gran Canaria, Las",593.5985169029444,454.63101417666303,754.372824427481,299.74181025081793,22925,2,2024,-15.458252965906755,28.102345296500033
28,Madrid,28145,Talamanca de Jarama,593.5584415584416,488.2077922077922,694.8311688311688,206.62337662337666,308,2,2024,-3.4959989087863566,40.74143435650004
07,"Balears, Illes",07052,Sant Lluís,593.5478468899521,470.5956937799043,789.8923444976076,319.2966507177033,418,2,2024,4.252694759262353,39.83692787950005
38,Santa Cruz de Tenerife,38044,"Tanque, El",593.0,394.0,700.0,306.0,32,1,2024,-16.7863054139233,28.32694627400005
28,Madrid,28147,Titulcia,593.0,480.0,708.0,228.0,29,1,2024,-3.5568566877685246,40.146854168500056
20,Gipuzkoa,20013,Aretxabaleta,593.0,503.0,662.0,159.0,217,1,2024,-2.4806915489840566,43.01076052150006
41,Sevilla,41096,Valencina de la Concepción,592.6038961038961,474.45454545454544,791.512987012987,317.05844155844153,154,2,2024,-6.065960835423155,37.41962424900004
08,Barcelona,08284,Tordera,592.3664122137404,470.58015267175574,708.1145038167939,237.53435114503816,917,2,2024,2.703955670777416,41.69695958200006
19,Guadalajara,19326,Yebes,592.2764705882353,514.5176470588235,685.0941176470589,170.57647058823534,510,2,2024,-3.0967716126881166,40.52768294650005
17,Girona,17148,Riudarenes,592.1081081081081,471.97297297297297,787.8108108108108,315.83783783783787,111,2,2024,2.6733723096281055,41.81629153850005
48,Bizkaia,48024,Zeanuri,591.2,524.6,650.0,125.39999999999998,25,2,2024,-2.7474650165727197,43.07735795000005
46,Valencia/Valéncia,46214,Riba-roja de Túria,590.7331910352187,465.31163287086446,773.4663820704376,308.15474919957313,937,2,2024,-0.5623805260393226,39.51896099900006
48,Bizkaia,48032,Elorrio,590.6649484536083,536.1752577319587,652.5515463917526,116.37628865979389,194,2,2024,-2.5344356146150337,43.11945578850006
08,Barcelona,08273,Subirats,590.1481481481482,441.0,778.8888888888889,337.8888888888889,108,2,2024,1.809216381426567,41.394776999000044
43,Tarragona,43140,Santa Oliva,590.0,469.2564102564103,709.2307692307693,239.974358974359,117,2,2024,1.5442895319050116,41.24291175900004
09,Burgos,09086,Castrillo del Val,590.0,450.0,1150.0,700.0,11,1,2024,-3.589030649090648,42.31109464350004
07,"Balears, Illes",07028,Lloret de Vistalegre,589.2621359223301,454.50485436893206,959.9029126213592,505.3980582524271,103,2,2024,2.9743533705380454,39.62350350600005
48,Bizkaia,48045,Güeñes,589.0,501.0,648.0,147.0,166,1,2024,-3.0656989080926413,43.22261734400004
25,Lleida,25252,Vila-sana,589.0,451.0,798.0,347.0,12,1,2024,0.914902589460103,41.66275499900004
18,Granada,18087,Granada,588.1322617185393,458.1967743675495,731.150817196181,272.95404282863154,18539,2,2024,-3.590613060421564,37.180653679000045
45,Toledo,45168,Toledo,588.0135970333745,484.4604449938195,712.8862793572312,228.42583436341164,6472,2,2024,-3.9957739937784376,39.86856711900003
17,Girona,17025,Bordils,587.26,454.17,719.64,265.46999999999997,100,2,2024,2.9098142226465926,42.046063801500054
38,Santa Cruz de Tenerife,38035,San Miguel de Abona,587.0909090909091,450.0,754.5454545454545,304.5454545454545,836,2,2024,-16.621646801630764,28.086094973500053
08,Barcelona,08287,Torrelavit,587.0526315789474,394.7368421052632,722.1052631578947,327.3684210526315,57,2,2024,1.7261752636665295,41.44200186100005
29,Málaga,29076,Ojén,587.0,481.0,842.0,361.0,225,2,2024,-4.845126220856984,36.56981185950005
48,Bizkaia,48019,Berriz,587.0,500.0,644.0,144.0,95,1,2024,-2.581818873341697,43.189478826000055
01,Araba/Álava,01036,Laudio/Llodio,587.0,511.0,649.0,138.0,534,1,2024,-2.9770020120599425,43.14032122300006
28,Madrid,28154,Torres de la Alameda,586.9121813031162,463.0311614730878,715.5694050991501,252.5382436260623,353,2,2024,-3.3654385244079084,40.41431906850005
46,Valencia/Valéncia,46082,Canet d'En Berenguer,586.8739903069467,471.5993537964459,726.3117932148626,254.71243941841675,619,2,2024,-0.21673419455988752,39.681981134500035
50,Zaragoza,50089,Cuarte de Huerva,586.4232209737828,499.20973782771534,694.4943820224719,195.28464419475654,1068,2,2024,-0.9294483004436265,41.59569250700005
08,Barcelona,08155,Palafolls,585.6589147286821,495.50387596899225,709.3333333333334,213.82945736434112,516,2,2024,2.730976772747982,41.67504249900006
07,"Balears, Illes",07032,Maó,585.2788203753352,450.0,737.9302949061662,287.9302949061662,2611,2,2024,4.241853186326486,39.920153522500044
38,Santa Cruz de Tenerife,38028,Puerto de la Cruz,584.6030237580993,462.1244060475162,732.7278617710583,270.60345572354214,2315,2,2024,-16.551516371803846,28.401326939000057
08,Barcelona,08013,Avinyonet del Penedès,584.2857142857143,465.12857142857143,732.6428571428571,267.5142857142857,70,2,2024,1.7833090719914266,41.35419826650005
28,Madrid,28051,Chapinería,584.1111111111111,400.0,743.7222222222222,343.7222222222222,144,2,2024,-4.2128018765227075,40.37310799450006
03,Alicante,03047,Calp,584.0690866510539,464.8126463700234,757.4338407494146,292.62119437939117,1708,2,2024,0.04880361908238583,38.65517667600005
17,Girona,17217,Viladamat,584.0,400.0,694.0,294.0,12,1,2024,3.063369740578897,42.12408206150005
09,Burgos,09131,Fresnillo de las Dueñas,584.0,461.0,650.0,189.0,10,1,2024,-3.635165643669711,41.64127125950006
28,Madrid,28108,Pedrezuela,583.5391849529781,502.66457680250784,705.3291536050157,202.66457680250784,638,2,2024,-3.626203430097873,40.74270594750007
08,Barcelona,08227,Sant Martí Sarroca,583.3982300884956,488.0973451327434,708.0884955752213,219.99115044247787,226,2,2024,1.6123133325018149,41.37254769100005
03,Alicante,03122,San Vicente del Raspeig/Sant Vicent del Raspeig,582.9223300970874,470.4757281553398,708.2718446601941,237.7961165048543,2987,2,2024,-0.5298843714388303,38.42897848450005
52,Melilla,52001,Melilla,582.9167984814932,487.06263840556784,726.2625751344511,239.1999367288833,3161,2,2024,-2.9498147888833834,35.29434627450007
31,Navarra,31098,Esteribar,582.5,430.25,670.25,240.0,52,2,2024,-1.515818425020186,42.94850545700007
43,Tarragona,43038,Cambrils,582.2227378190255,473.54060324825986,726.8700696055685,253.3294663573086,2586,2,2024,1.0247017486035037,41.082856331000045
17,Girona,17160,Sant Feliu de Guíxols,582.0244328097731,470.78184991274,727.1151832460733,256.33333333333337,1719,2,2024,3.0114838264060984,41.78113217750004
17,Girona,17149,Riudaura,582.0,475.0,692.0,217.0,13,1,2024,2.4020688878977907,42.19075840600007
08,Barcelona,08269,Seva,581.8918918918919,467.8162162162162,827.5405405405405,359.7243243243243,185,2,2024,2.2871771507520338,41.840543778500034
17,Girona,17103,Maçanet de la Selva,581.7916666666666,465.1666666666667,695.9583333333334,230.79166666666669,336,2,2024,2.721202607352134,41.76387135200005
08,Barcelona,08298,Vic,581.4346530438485,479.0674755214985,695.4516815666241,216.38420604512555,4698,2,2024,2.2442636249512242,41.92164310950005
41,Sevilla,41038,Dos Hermanas,581.4181818181818,481.4734848484849,742.9537878787879,261.48030303030305,3960,2,2024,-5.945266925325889,37.25960553500005
17,Girona,17003,Albanyà,581.0,226.0,856.0,630.0,10,1,2024,2.674538389231449,42.31455067750005
08,Barcelona,08100,Gurb,580.8695652173913,501.0869565217391,781.9565217391304,280.86956521739125,46,2,2024,2.2322561889373453,41.96321663200007
19,Guadalajara,19293,Uceda,580.6349206349206,455.23809523809524,693.531746031746,238.29365079365078,126,2,2024,-3.463066896983097,40.819539361500034
28,Madrid,28086,"Molar, El",580.3077939233817,471.8097754293263,702.9220607661823,231.11228533685602,757,2,2024,-3.572348204394785,40.69641131100005
01,Araba/Álava,01001,Alegría-Dulantzi,580.0603448275862,493.5086206896552,653.4827586206897,159.97413793103448,116,2,2024,-2.5391876813156413,42.80457099900005
08,Barcelona,08163,Pineda de Mar,579.7147071217868,491.0198061525495,682.2503160556258,191.23050990307632,2373,2,2024,2.6775813137190845,41.628681804500076
31,Navarra,31101,Ezcabarte,579.5384615384615,452.5769230769231,688.3846153846154,235.80769230769226,52,2,2024,-1.6300020883343374,42.87195677850005
08,Barcelona,08083,Folgueroles,579.5,459.0,731.0,272.0,112,2,2024,2.305943643040354,41.94470488050007
08,Barcelona,08134,Figaró-Montmany,579.0,386.15686274509807,770.8039215686274,384.64705882352933,102,2,2024,2.254159034164135,41.71047792250005
46,Valencia/Valéncia,46117,Emperador,579.0,464.0,634.0,170.0,35,1,2024,-0.3392383659974957,39.55372370450007
03,Alicante,03090,Mutxamel,578.0031282586027,462.4118873826903,718.9843587069864,256.57247132429615,959,2,2024,-0.4654765828674792,38.42912674900006
08,Barcelona,08098,Sant Salvador de Guardiola,578.0,468.0,707.0,239.0,58,1,2024,1.7657092829633239,41.67443853550006
48,Bizkaia,48034,Ermua,578.0,525.0,630.0,105.0,322,1,2024,-2.5011865612898454,43.19359232200006
08,Barcelona,08041,Canovelles,577.3259452411995,463.27640156453714,696.0756192959583,232.79921773142115,767,2,2024,2.2699879942297603,41.62635049900004
08,Barcelona,08220,Sant Julià de Vilatorta,577.0331491712707,457.121546961326,697.2486187845304,240.12707182320446,181,2,2024,2.3218123255650935,41.90414672300005
20,Gipuzkoa,20017,Azkoitia,577.0,501.0,632.0,131.0,531,1,2024,-2.3295505070850373,43.17567036150007
08,Barcelona,08246,Santa Eugènia de Berga,576.9811320754717,491.1509433962264,669.0754716981132,177.92452830188682,106,2,2024,2.2820051438545477,41.91058417550005
08,Barcelona,08110,Malgrat de Mar,576.6043689320388,490.05582524271847,692.497572815534,202.44174757281553,1236,2,2024,2.746931013268596,41.65027524900006
43,Tarragona,43148,Tarragona,576.464846019756,457.0177222545032,713.8541545613016,256.8364323067984,10326,2,2024,1.2499739825245568,41.12892043650007
17,Girona,17209,Vall-llobrega,576.0,400.0,825.0,425.0,14,1,2024,3.1263659339415044,41.885380257000065
03,Alicante,03063,Dénia,575.9135151890887,455.14259144451336,734.2839429634222,279.14135151890883,3226,2,2024,0.11192112144663444,38.816195060500036
17,Girona,17202,Tossa de Mar,575.7994923857868,481.6700507614213,686.7182741116751,205.0482233502538,394,2,2024,2.9168835467935414,41.741326342000065
17,Girona,17006,Alp,575.1702127659574,438.7659574468085,751.2553191489362,312.4893617021277,141,2,2024,1.9499119337606179,42.34376496150006
